id,name,gender,yearOfBirth,url,longitude,latitude
1682,"Murray, Charles",Male,1894,http://www.tate.org.uk/art/artists/charles-murray-1682,-2.09428,57.1497
1683,"Murray, Elizabeth",Female,1940,http://www.tate.org.uk/art/artists/elizabeth-murray-1683,-87.6298,41.8781
395,"Murray, Sir David",Male,1849,http://www.tate.org.uk/art/artists/sir-david-murray-395,-4.25181,55.8642
1684,"Murtic, Edo",Male,1921,http://www.tate.org.uk/art/artists/edo-murtic-1684,16.8423,45.8988
6241,"Musgrave, David",Male,1973,http://www.tate.org.uk/art/artists/david-musgrave-6241,-0.127758,51.5074
1685,"Music, Zoran",Male,1909,http://www.tate.org.uk/art/artists/zoran-music-1685,13.6202,45.9402
7677,"Mutu, Wangechi",Female,1972,http://www.tate.org.uk/art/artists/wangechi-mutu-7677,36.8219,-1.29207
7634,"Myles, Scott",Male,1975,http://www.tate.org.uk/art/artists/scott-myles-7634,-2.97072,56.462
396,"Mytens, Daniel, the Elder",Male,1590,http://www.tate.org.uk/art/artists/daniel-mytens-the-elder-396,4.35707,52.0116
1687,"Naghi Bey, Mohammed",Male,1888,http://www.tate.org.uk/art/artists/mohammed-naghi-bey-1687,29.9635,31.2392
8789,"Narkevicius, Deimantas",Male,1964,http://www.tate.org.uk/art/artists/deimantas-narkevicius-8789,23.8813,55.1694
1688,"Nash, David",Male,1945,http://www.tate.org.uk/art/artists/david-nash-1688,-0.365927,51.3695
2443,"Nash, Frederick",Male,1782,http://www.tate.org.uk/art/artists/frederick-nash-2443,-0.123068,51.4571
1689,"Nash, John",Male,1893,http://www.tate.org.uk/art/artists/john-nash-1689,-0.127758,51.5074
1690,"Nash, Paul",Male,1889,http://www.tate.org.uk/art/artists/paul-nash-1690,-0.127758,51.5074
7347,"Nashashibi, Rosalind",Female,1973,http://www.tate.org.uk/art/artists/rosalind-nashashibi-7347,-0.098234,51.3762
397,"Nasmyth, Patrick",Male,1787,http://www.tate.org.uk/art/artists/patrick-nasmyth-397,-3.18827,55.9533
1691,"Nauman, Bruce",Male,1941,http://www.tate.org.uk/art/artists/bruce-nauman-1691,-85.1394,41.0793
11411,"Nay, Ernst",Male,1902,http://www.tate.org.uk/art/artists/ernst-wilhelm-nay-11411,13.405,52.52
2616,"Naylor, Martin",Male,1944,http://www.tate.org.uk/art/artists/martin-naylor-2616,-1.17432,52.3555
1692,"Neagu, Paul",Male,1938,http://www.tate.org.uk/art/artists/paul-neagu-1692,26.1025,44.4268
1693,"Nechamkin, Sarah",Female,1917,http://www.tate.org.uk/art/artists/sarah-nechamkin-1693,37.6173,55.7558
3047,"Neel, Alice",Female,1900,http://www.tate.org.uk/art/artists/alice-neel-3047,-86.3,32.3668
1694,"Neiland, Brendan",Male,1941,http://www.tate.org.uk/art/artists/brendan-neiland-1694,-1.83167,52.6816
2197,"Nellens, Roger",Male,1937,http://www.tate.org.uk/art/artists/roger-nellens-2197,5.57967,50.6326
4020,"Nelson, Mike",Male,1967,http://www.tate.org.uk/art/artists/mike-nelson-4020,-1.20617,52.7721
5459,"Neshat, Shirin",Female,1957,http://www.tate.org.uk/art/artists/shirin-neshat-5459,50,36.2667
2791,"Neto, Ernesto",Male,1964,http://www.tate.org.uk/art/artists/ernesto-neto-2791,-43.1729,-22.9068
10170,"Neuenschwander, Rivane",Female,1967,http://www.tate.org.uk/art/artists/rivane-neuenschwander-10170,-51.9253,-14.235
1696,"Nevelson, Louise",Female,1899,http://www.tate.org.uk/art/artists/louise-nevelson-1696,30.5234,50.4501
1697,"Nevinson, Christopher Richard Wynne",Male,1889,http://www.tate.org.uk/art/artists/christopher-richard-wynne-nevinson-1697,-0.127758,51.5074
2650,"Newcomb, Mary",Female,1922,http://www.tate.org.uk/art/artists/mary-newcomb-2650,-0.339957,51.5697
1698,"Newman, Avis",Male,1946,http://www.tate.org.uk/art/artists/avis-newman-1698,-0.127758,51.5074
1699,"Newman, Barnett",Male,1905,http://www.tate.org.uk/art/artists/barnett-newman-1699,-74.0059,40.7128
6294,"Newman, Hayley",Female,1969,http://www.tate.org.uk/art/artists/hayley-newman-6294,-3.43597,55.3781
1700,"Newton, Algernon",Male,1880,http://www.tate.org.uk/art/artists/algernon-newton-1700,-0.176203,51.5557
2572,"Newton, Ann Mary",Female,1832,http://www.tate.org.uk/art/artists/ann-mary-newton-nee-severn-2572,12.4964,41.9028
399,"Newton, Gilbert Stuart",Male,1794,http://www.tate.org.uk/art/artists/gilbert-stuart-newton-399,-63.5753,44.6489
1701,"Nicholls, Bertram",Male,1883,http://www.tate.org.uk/art/artists/bertram-nicholls-1701,-2.62769,53.969
1702,"Nicholson, Ben, OM",Male,1894,http://www.tate.org.uk/art/artists/ben-nicholson-om-1702,-0.493857,51.5696
2520,"Nicholson, Francis",Male,1753,http://www.tate.org.uk/art/artists/francis-nicholson-2520,-1.17432,52.3555
17882,"Nicholson, Isaac",Male,1789,http://www.tate.org.uk/art/artists/isaac-nicholson-17882,-2.59942,54.7313
1703,"Nicholson, Sir William",Male,1872,http://www.tate.org.uk/art/artists/sir-william-nicholson-1703,-0.81,53.0765
1704,"Nicholson, Winifred",Female,1893,http://www.tate.org.uk/art/artists/winifred-nicholson-1704,-1.25773,51.752
400,"Nicol, Erskine",Male,1825,http://www.tate.org.uk/art/artists/erskine-nicol-400,-3.16624,55.9751
1705,"Nimptsch, Uli",Male,1897,http://www.tate.org.uk/art/artists/uli-nimptsch-1705,13.3,52.5167
401,"Nisbet, Robert Buchan",Male,1857,http://www.tate.org.uk/art/artists/robert-buchan-nisbet-401,-3.18827,55.9533
1706,"Nitsch, Hermann",Male,1938,http://www.tate.org.uk/art/artists/hermann-nitsch-1706,16.3738,48.2082
7629,"Nitsche, Frank",Male,1964,http://www.tate.org.uk/art/artists/frank-nitsche-7629,14.9687,51.1506
2767,"Noble, Paul",Male,1963,http://www.tate.org.uk/art/artists/paul-noble-2767,-2.07841,55.2083
402,"Noble, Robert",Male,1857,http://www.tate.org.uk/art/artists/robert-noble-402,-3.18827,55.9533
1707,"Noguchi, Isamu",Male,1904,http://www.tate.org.uk/art/artists/isamu-noguchi-1707,-118.244,34.0522
5755,"Nogueira, Lucia",Female,1950,http://www.tate.org.uk/art/artists/lucia-nogueira-5755,-35.0131,-7.56301
1708,"Nolan, Sir Sidney",Male,1917,http://www.tate.org.uk/art/artists/sir-sidney-nolan-1708,144.963,-37.8141
1709,"Noland, Kenneth",Male,1924,http://www.tate.org.uk/art/artists/kenneth-noland-1709,-82.5515,35.5951
1710,"Nolde, Emil",Male,1867,http://www.tate.org.uk/art/artists/emil-nolde-1710,9.69612,54.2194
404,"Northcote, James",Male,1746,http://www.tate.org.uk/art/artists/james-northcote-404,-4.14266,50.3755
1711,"Oakley, Alfred J.",Male,1878,http://www.tate.org.uk/art/artists/alfred-j-oakley-1711,-0.748229,51.6286
2698,"O'Casey, Breon",Male,1928,http://www.tate.org.uk/art/artists/breon-ocasey-2698,-0.127758,51.5074
2189,"O'Connor, Andrew",Male,1874,http://www.tate.org.uk/art/artists/andrew-oconnor-2189,-71.8023,42.2626
2556,"O'Connor, James Arthur",Male,1792,http://www.tate.org.uk/art/artists/james-arthur-oconnor-2556,-6.26031,53.3498
2190,"O'Connor, John",Male,1913,http://www.tate.org.uk/art/artists/john-oconnor-2190,-1.13976,52.6369
2191,"O'Conor, Roderic",Male,1860,http://www.tate.org.uk/art/artists/roderic-oconor-2191,-8.1891,53.6276
6667,"O'Donnell, Hugh",Male,1950,http://www.tate.org.uk/art/artists/hugh-odonnell-6667,-0.127758,51.5074
8244,"Oehlen, Albert",Male,1954,http://www.tate.org.uk/art/artists/albert-oehlen-8244,6.58534,51.3388
2543,"Ofili, Chris",Male,1968,http://www.tate.org.uk/art/artists/chris-ofili-2543,-2.24263,53.4808
2718,"O'Hara, Frank",Male,1925,http://www.tate.org.uk/art/artists/frank-ohara-2718,-95.2845,29.7294
7730,"Oiticica, H�lio",Male,1937,http://www.tate.org.uk/art/artists/helio-oiticica-7730,-43.1729,-22.9068
16018,"Ojeikere, J.D. Okhai",Male,1930,http://www.tate.org.uk/art/artists/jd-okhai-ojeikere-16018,8.67528,9.082
11462,"Okon, Yoshua",Male,1970,http://www.tate.org.uk/art/artists/yoshua-okon-11462,-99.1332,19.4326
1713,"Oldenburg, Claes",Male,1929,http://www.tate.org.uk/art/artists/claes-oldenburg-1713,18.0686,59.3293
7640,"Olesen, Henrik",Male,1967,http://www.tate.org.uk/art/artists/henrik-olesen-7640,8.45941,55.4765
2198,"Olitski, Jules",Male,1922,http://www.tate.org.uk/art/artists/jules-olitski-2198,30.9878,52.4412
2410,"Oliveira, Nathan",Male,1928,http://www.tate.org.uk/art/artists/nathan-oliveira-2410,-122.271,37.8044
2445,"Oliver, Isaac",Male,1560,http://www.tate.org.uk/art/artists/isaac-oliver-2445,1.09997,49.4432
1715,"Olivier, Herbert A.",Male,1861,http://www.tate.org.uk/art/artists/herbert-a-olivier-1715,0.483679,50.9174
9842,"Olley, Jonathan",Male,1967,http://www.tate.org.uk/art/artists/jonathan-olley-9842,-0.127758,51.5074
1716,"Olson, Eric",Male,1909,http://www.tate.org.uk/art/artists/eric-olson-1716,13.0038,55.605
1717,"Olsson, Julius",Male,1864,http://www.tate.org.uk/art/artists/julius-olsson-1717,-0.127758,51.5074
7622,"Ond��k, Roman",Male,1966,http://www.tate.org.uk/art/artists/roman-ondak-7622,18.742,49.2216
405,"O'Neill, George Bernard",Male,1828,http://www.tate.org.uk/art/artists/george-bernard-oneill-405,-6.26031,53.3498
1718,"Onley, Toni",Male,1928,http://www.tate.org.uk/art/artists/toni-onley-1718,-4.54806,54.2361
1719,"Ono, Yoko",Female,1933,http://www.tate.org.uk/art/artists/yoko-ono-1719,139.811,35.7652
1720,"Onslow-Ford, Gordon",Male,1912,http://www.tate.org.uk/art/artists/gordon-onslow-ford-1720,-0.739779,51.7619
6159,"Onwin, Glen",Male,1947,http://www.tate.org.uk/art/artists/glen-onwin-6159,-3.18827,55.9533
4641,"Opie, Catherine",Female,1961,http://www.tate.org.uk/art/artists/catherine-opie-4641,-82.708,41.4489
406,"Opie, John",Male,1761,http://www.tate.org.uk/art/artists/john-opie-406,-5.20362,50.3125
1721,"Opie, Julian",Male,1958,http://www.tate.org.uk/art/artists/julian-opie-1721,-0.127758,51.5074
1722,"Oppenheim, Dennis",Male,1938,http://www.tate.org.uk/art/artists/dennis-oppenheim-1722,-82.7132,34.5795
1723,"Opsomer, Isidore",Male,1878,http://www.tate.org.uk/art/artists/isidore-opsomer-1723,4.57151,51.1302
407,"Orchardson, Sir William Quiller",Male,1832,http://www.tate.org.uk/art/artists/sir-william-quiller-orchardson-407,-3.18827,55.9533
1724,"Organ, Bryan",Male,1935,http://www.tate.org.uk/art/artists/bryan-organ-1724,-1.13976,52.6369
2685,"Orozco, Gabriel",Male,1962,http://www.tate.org.uk/art/artists/gabriel-orozco-2685,-102.553,23.6345
1725,"Orpen, Sir William",Male,1878,http://www.tate.org.uk/art/artists/sir-william-orpen-1725,-6.26031,53.3498
1726,"Orr, Chris",Male,1943,http://www.tate.org.uk/art/artists/chris-orr-1726,-0.127758,51.5074
8133,"Ortega, Dami��n",Male,1967,http://www.tate.org.uk/art/artists/damian-ortega-8133,-99.1332,19.4326
2380,"Ortman, George",Male,1926,http://www.tate.org.uk/art/artists/george-ortman-2380,-122.271,37.8044
11956,"Osbaldeston, David",Male,1968,http://www.tate.org.uk/art/artists/david-osbaldeston-11956,-1.23496,54.5742
12441,"Osborn, Emily",Female,1828,http://www.tate.org.uk/art/artists/emily-mary-osborn-12441,-0.127758,51.5074
408,"Osborne, Walter Frederick",Male,1859,http://www.tate.org.uk/art/artists/walter-frederick-osborne-408,-6.26031,53.3498
1728,"Ospovat, Henry",Male,1877,http://www.tate.org.uk/art/artists/henry-ospovat-1728,105.319,61.524
10612,"Otero, Alejandro",Male,1921,http://www.tate.org.uk/art/artists/alejandro-otero-10612,-62.5356,7.35168
1729,"Otreba, Ryszard",Male,1932,http://www.tate.org.uk/art/artists/ryszard-otreba-1729,18.9477,49.9858
16031,"Otsuji, Kiyoji",Male,1923,http://www.tate.org.uk/art/artists/kiyoji-otsuji-16031,139.811,35.7652
409,"Ouless, Walter William",Male,1848,http://www.tate.org.uk/art/artists/walter-william-ouless-409,-2.12866,49.208
2205,"Oulton, Th�r��se",Female,1953,http://www.tate.org.uk/art/artists/therese-oulton-2205,-2.75533,52.7073
2366,"Oursler, Tony",Male,1957,http://www.tate.org.uk/art/artists/tony-oursler-2366,-74.0059,40.7128
1730,"Ovenden, Graham",Male,1943,http://www.tate.org.uk/art/artists/graham-ovenden-1730,-1.21684,51.0895
1731,"Ozenfant, Am�d�e",Male,1886,http://www.tate.org.uk/art/artists/amedee-ozenfant-1731,3.2874,49.8471
1732,"Paalen, Wolfgang",Male,1905,http://www.tate.org.uk/art/artists/wolfgang-paalen-1732,16.3738,48.2082
2389,"Pacheco, Ana Maria",Female,1943,http://www.tate.org.uk/art/artists/ana-maria-pacheco-2389,-50.1404,-15.934
14993,"Paiva, Pedro",Male,1977,http://www.tate.org.uk/art/artists/pedro-paiva-14993,-9.13934,38.7223
13759,"Pak, Sheung Chuen",Male,1977,http://www.tate.org.uk/art/artists/pak-sheung-chuen-13759,118.534,24.7381
1734,"Paladino, Mimmo",Male,1948,http://www.tate.org.uk/art/artists/mimmo-paladino-1734,14.8782,41.1634
2317,"Palermo, Blinky",Male,1943,http://www.tate.org.uk/art/artists/blinky-palermo-peter-heisterkamp-2317,12.3731,51.3397
1735,"Palmer, Garrick",Male,1933,http://www.tate.org.uk/art/artists/garrick-palmer-1735,-1.08333,50.8167
1736,"Palmer, Roger",Male,1946,http://www.tate.org.uk/art/artists/roger-palmer-1736,-1.08333,50.8167
411,"Palmer, Samuel",Male,1805,http://www.tate.org.uk/art/artists/samuel-palmer-411,-0.127758,51.5074
12007,"Panting, John",Male,1940,http://www.tate.org.uk/art/artists/john-panting-12007,174.886,-40.9006
1737,"Paolini, Giulio",Male,1940,http://www.tate.org.uk/art/artists/giulio-paolini-1737,8.94626,44.4056
1738,"Paolozzi, Sir Eduardo",Male,1924,http://www.tate.org.uk/art/artists/sir-eduardo-paolozzi-1738,-3.18827,55.9533
14433,"Pape, Lygia",Female,1927,http://www.tate.org.uk/art/artists/lygia-pape-14433,-42.5341,-22.2887
7077,"Pardo, Jorge",Male,1963,http://www.tate.org.uk/art/artists/jorge-pardo-7077,-82.2711,23.1592
5225,"Parent, Mimi",Female,1924,http://www.tate.org.uk/art/artists/mimi-parent-5225,-73.5491,52.9399
1740,"Park, John A.",Male,1880,http://www.tate.org.uk/art/artists/john-a-park-1740,-2.70309,53.7632
2358,"Parker, Cornelia",Female,1956,http://www.tate.org.uk/art/artists/cornelia-parker-2358,-2.61032,53.2326
1741,"Parker, Harold",Male,1873,http://www.tate.org.uk/art/artists/harold-parker-1741,-0.8084,51.8156
1742,"Parker, Ray",Male,1922,http://www.tate.org.uk/art/artists/ray-parker-1742,-96.7737,43.0805
2750,"Parr, Martin",Male,1952,http://www.tate.org.uk/art/artists/martin-parr-2750,-0.267382,51.336
9107,"Parreno, Philippe",Male,1964,http://www.tate.org.uk/art/artists/philippe-parreno-9107,,
2448,"Parrott, William",Male,1813,http://www.tate.org.uk/art/artists/william-parrott-2448,-1.17432,52.3555
412,"Pars, William",Male,1742,http://www.tate.org.uk/art/artists/william-pars-412,-0.127758,51.5074
413,"Parsons, Alfred",Male,1847,http://www.tate.org.uk/art/artists/alfred-parsons-413,-2.28707,51.2653
1743,"Partridge, David",Male,1919,http://www.tate.org.uk/art/artists/david-partridge-1743,-81.519,41.0814
11244,"Partum, Ewa",Female,1945,http://www.tate.org.uk/art/artists/ewa-partum-11244,21.0122,52.2297
9591,"Pascali, Pino",Male,1935,http://www.tate.org.uk/art/artists/pino-pascali-9591,16.8719,41.1171
1744,"Pasmore, Victor",Male,1908,http://www.tate.org.uk/art/artists/victor-pasmore-1744,-0.55995,51.3148
1745,"Pasmore, Wendy",Female,1915,http://www.tate.org.uk/art/artists/wendy-pasmore-1745,-6.26031,53.3498
1746,"Pasternak, Leonid",Male,1862,http://www.tate.org.uk/art/artists/leonid-pasternak-1746,30.7233,46.4825
1747,"Patrick, J. McIntosh",Male,1907,http://www.tate.org.uk/art/artists/j-mcintosh-patrick-1747,-2.97072,56.462
2652,"Patterson, Richard",Male,1963,http://www.tate.org.uk/art/artists/richard-patterson-2652,-0.33112,51.2964
2397,"Patterson, Simon",Male,1967,http://www.tate.org.uk/art/artists/simon-patterson-2397,-0.33112,51.2964
7120,"Payne, Oliver",Male,1977,http://www.tate.org.uk/art/artists/oliver-payne-7120,-0.127758,51.5074
2225,"Payne, William",Male,1776,http://www.tate.org.uk/art/artists/william-payne-2225,-4.14266,50.3755
1748,"Peacock, Ralph",Male,1868,http://www.tate.org.uk/art/artists/ralph-peacock-1748,-0.127758,51.5074
2321,"Pearce, Bryan",Male,1929,http://www.tate.org.uk/art/artists/bryan-pearce-2321,-5.49089,50.2084
1749,"Pearlstein, Philip",Male,1924,http://www.tate.org.uk/art/artists/philip-pearlstein-1749,-79.9959,40.4406
2200,"Pears, Charles",Male,1873,http://www.tate.org.uk/art/artists/charles-pears-2200,-1.30865,53.6917
1750,"Pearsh, Kevin",Male,1951,http://www.tate.org.uk/art/artists/kevin-pearsh-1750,144.963,-37.8141
14145,"Peeters, Henk",Male,1925,http://www.tate.org.uk/art/artists/henk-peeters-14145,4.3007,52.0705
1751,"Pegram, Henry Alfred",Male,1862,http://www.tate.org.uk/art/artists/henry-alfred-pegram-1751,-0.127758,51.5074
1752,"Penagos, Rafael",Male,1941,http://www.tate.org.uk/art/artists/rafael-penagos-1752,-74.0758,4.59806
1753,"Penck, A.R.",Male,1939,http://www.tate.org.uk/art/artists/ar-penck-ralf-winkler-1753,13.7373,51.0504
5715,"Penn, Irving",Male,1917,http://www.tate.org.uk/art/artists/irving-penn-5715,-74.4074,40.6337
417,"Penny, Edward",Male,1714,http://www.tate.org.uk/art/artists/edward-penny-417,-2.37183,53.3006
1754,"Penone, Giuseppe",Male,1947,http://www.tate.org.uk/art/artists/giuseppe-penone-1754,8.01423,44.2038
1755,"Penrose, Sir Roland",Male,1900,http://www.tate.org.uk/art/artists/sir-roland-penrose-1755,-0.127758,51.5074
1756,"Peploe, Samuel John",Male,1871,http://www.tate.org.uk/art/artists/samuel-john-peploe-1756,-3.18827,55.9533
418,"Peppercorn, Arthur Douglas",Male,1847,http://www.tate.org.uk/art/artists/arthur-douglas-peppercorn-418,-0.127758,51.5074
1757,"Perera, Ed",Male,1936,http://www.tate.org.uk/art/artists/ed-perera-1757,80.7718,7.87305
2211,"Peri, Peter",Male,1899,http://www.tate.org.uk/art/artists/peter-peri-2211,19.0402,47.4979
10544,"Peri, Peter",Male,1971,http://www.tate.org.uk/art/artists/peter-peri-10544,-0.127758,51.5074
12119,"Periton, Simon",Male,1964,http://www.tate.org.uk/art/artists/simon-periton-12119,0.521725,51.2787
10207,"Perjovschi, Dan",Male,1961,http://www.tate.org.uk/art/artists/dan-perjovschi-10207,26.1025,44.4268
1758,"Perlin, Bernard",Male,1918,http://www.tate.org.uk/art/artists/bernard-perlin-1758,-77.436,37.5407
1759,"Permeke, Constant",Male,1886,http://www.tate.org.uk/art/artists/constant-permeke-1759,4.40246,51.2194
9560,"Pernice, Manfred",Male,1963,http://www.tate.org.uk/art/artists/manfred-pernice-9560,9.95797,52.1548
16443,"Perriand, Charlotte",Female,1903,http://www.tate.org.uk/art/artists/charlotte-perriand-16443,2.35222,48.8566
4657,"Perry, Grayson",Male,1960,http://www.tate.org.uk/art/artists/grayson-perry-4657,0.46855,51.7356
1760,"Perryman, Margot",Female,1938,http://www.tate.org.uk/art/artists/margot-perryman-1760,-4.14266,50.3755
419,"Peters, Rev. Matthew William",Male,1742,http://www.tate.org.uk/art/artists/rev-matthew-william-peters-419,-1.52316,50.6807
14320,"Petlin, Irving",Male,1934,http://www.tate.org.uk/art/artists/irving-petlin-14320,-87.6298,41.8781
2754,"Pettibon, Raymond",Male,1957,http://www.tate.org.uk/art/artists/raymond-pettibon-2754,-110.926,32.2217
421,"Pettie, John",Male,1839,http://www.tate.org.uk/art/artists/john-pettie-421,-3.18827,55.9533
1761,"Pevsner, Antoine",Male,1884,http://www.tate.org.uk/art/artists/antoine-pevsner-1761,36.0625,52.9668
11963,"Phaophanit, Vong",Male,1961,http://www.tate.org.uk/art/artists/vong-phaophanit-11963,104.771,16.5722
5251,"Philipsz, Susan",Female,1965,http://www.tate.org.uk/art/artists/susan-philipsz-5251,-4.25181,55.8642
422,"Phillip, John",Male,1817,http://www.tate.org.uk/art/artists/john-phillip-422,-2.09428,57.1497
1763,"Phillips, Esq Peter",Male,1939,http://www.tate.org.uk/art/artists/peter-phillips-1763,-1.8904,52.4862
1764,"Phillips, Esq Tom",Male,1937,http://www.tate.org.uk/art/artists/tom-phillips-1764,-0.127758,51.5074
10772,"Phillips, Richard",Male,1962,http://www.tate.org.uk/art/artists/richard-phillips-10772,-70.8578,42.5
423,"Phillips, Thomas",Male,1770,http://www.tate.org.uk/art/artists/thomas-phillips-423,-2.08111,52.5123
1765,"Philpot, Glyn Warren",Male,1884,http://www.tate.org.uk/art/artists/glyn-warren-philpot-1765,-0.127758,51.5074
1766,"Picabia, Francis",Male,1879,http://www.tate.org.uk/art/artists/francis-picabia-1766,2.35222,48.8566
1767,"Picasso, Pablo",Male,1881,http://www.tate.org.uk/art/artists/pablo-picasso-1767,-4.42127,36.7213
1769,"Pich�, Roland",Male,1938,http://www.tate.org.uk/art/artists/roland-piche-1769,-0.127758,51.5074
